R:A::C:P,0 1,2 5 6,3,4
0 1,0.28517110266159695,0.16539923954372623,0.04752851711026616,0.060836501901140684
2 5 6,0.10456273764258556,0.12167300380228137,0.058935361216730035,0.045627376425855515
3,0.011406844106463879,0.039923954372623575,0.009505703422053232,0.0038022813688212928
4,0.009505703422053232,0.034220532319391636,0.0019011406844106464,0.0
