R:A::C:P,0 2,1 5,3 4,6
0 2,0.1949685534591195,0.09433962264150944,0.1320754716981132,0.012578616352201259
1 5,0.1949685534591195,0.14465408805031446,0.11949685534591195,0.006289308176100629
3 4,0.025157232704402517,0.006289308176100629,0.05660377358490566,0.0
6,0.006289308176100629,0.0,0.006289308176100629,0.0
