R:A::C:P,0 5 6,1,2,3 4
0 5 6,0.5161290322580645,0.22580645161290322,0.06451612903225806,0.1935483870967742
1,0.3050847457627119,0.3728813559322034,0.15254237288135594,0.1694915254237288
2,0.25925925925925924,0.14814814814814814,0.3333333333333333,0.25925925925925924
3 4,0.3333333333333333,0.0,0.2222222222222222,0.4444444444444444
