R:A::C:P,0 4,1,2 5,3 6
0 4,0.6129032258064516,0.22580645161290322,0.12903225806451613,0.03225806451612903
1,0.3050847457627119,0.3728813559322034,0.22033898305084745,0.1016949152542373
2 5,0.23333333333333334,0.13333333333333333,0.43333333333333335,0.2
3 6,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666
