R:A::C:P,0 1,2,3,4 5 6
0 1,0.1752873563218391,0.033045977011494254,0.02658045977011494,0.09195402298850575
2,0.0639367816091954,0.029454022988505746,0.028017241379310345,0.07614942528735633
3,0.020114942528735632,0.010775862068965518,0.010775862068965518,0.031609195402298854
4 5 6,0.09123563218390805,0.04741379310344827,0.0625,0.20114942528735633
