R:A::C:P,0 2 3,1 4,5 6
0 2 3,0.4611973392461197,0.29933481152993346,0.2394678492239468
1 4,0.44493392070484583,0.3788546255506608,0.1762114537444934
5 6,0.39014373716632444,0.2402464065708419,0.36960985626283366
