R:A::C:P,0 2 3,1 4,5 6
0 2 3,0.14942528735632185,0.09698275862068965,0.07758620689655173
1 4,0.14511494252873564,0.1235632183908046,0.05747126436781609
5 6,0.13649425287356323,0.08405172413793104,0.12931034482758622
