R:A::C:P,0,1 4,2 3,5,6
0,0.3010752688172043,0.12931034482758622,0.07954545454545454,0.2,0.09259259259259259
1 4,0.5268817204301075,0.5086206896551724,0.4659090909090909,0.16,0.5
2 3,0.11827956989247312,0.29310344827586204,0.3409090909090909,0.4,0.3333333333333333
5,0.043010752688172046,0.008620689655172414,0.06818181818181818,0.12,0.05555555555555555
6,0.010752688172043012,0.0603448275862069,0.045454545454545456,0.12,0.018518518518518517
