R:A::C:P,0 1 5,2 6,3 4
0 1 5,0.7545454545454545,0.625,0.5538461538461539
2 6,0.20909090909090908,0.2777777777777778,0.26153846153846155
3 4,0.03636363636363636,0.09722222222222222,0.18461538461538463
