R:A::C:P,0,1 5,2 6,3,4
0,0.4666666666666667,0.21666666666666667,0.15,0.05,0.11666666666666667
1 5,0.2786885245901639,0.20765027322404372,0.2786885245901639,0.11475409836065574,0.12021857923497267
2 6,0.1134020618556701,0.28865979381443296,0.3402061855670103,0.09278350515463918,0.16494845360824742
3,0.045454545454545456,0.22727272727272727,0.36363636363636365,0.13636363636363635,0.22727272727272727
4,0.14285714285714285,0.0,0.2857142857142857,0.07142857142857142,0.5
