R:A::C:P,0 1 6,2,3,4 5
0 1 6,0.6690962099125365,0.5119047619047619,0.5168539325842697,0.5805555555555556
2,0.18513119533527697,0.24404761904761904,0.21910112359550563,0.18888888888888888
3,0.0597667638483965,0.08928571428571429,0.08426966292134831,0.08611111111111111
4 5,0.08600583090379009,0.15476190476190477,0.1797752808988764,0.14444444444444443
