R:A::C:P,0 6,1 2,3,4 5
0 6,0.4864864864864865,0.1891891891891892,0.08108108108108109,0.24324324324324326
1 2,0.23076923076923078,0.3942307692307692,0.22115384615384615,0.15384615384615385
3,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857
4 5,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727
