R:A::C:P,0 1 6,2,3 4,5
0 1 6,0.3297413793103448,0.0617816091954023,0.14583333333333334,0.07040229885057471
2,0.09123563218390805,0.029454022988505746,0.05244252873563218,0.02442528735632184
3 4,0.04310344827586207,0.022270114942528736,0.042385057471264365,0.017959770114942528
5,0.028735632183908046,0.007183908045977011,0.023706896551724137,0.009339080459770116
