R:A::C:P,0 1 3,2 5,4,6
0 1 3,0.5604838709677419,0.1774193548387097,0.13306451612903225,0.12903225806451613
2 5,0.4387755102040816,0.24489795918367346,0.12244897959183673,0.19387755102040816
4,0.21428571428571427,0.14285714285714285,0.5,0.14285714285714285
6,0.25,0.375,0.3125,0.0625
