R:A::C:P,0,1 2 3,4 5 6
0,0.07446808510638298,0.0398936170212766,0.04521276595744681
1 2 3,0.15425531914893617,0.31117021276595747,0.25
4 5 6,0.018617021276595744,0.0398936170212766,0.06648936170212766
