R:A::C:P,0,1,2 6,3 5,4
0,0.4857142857142857,0.14285714285714285,0.05714285714285714,0.11428571428571428,0.2
1,0.2571428571428571,0.2571428571428571,0.15714285714285714,0.24285714285714285,0.08571428571428572
2 6,0.1388888888888889,0.1111111111111111,0.2777777777777778,0.4444444444444444,0.027777777777777776
3 5,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.18181818181818182
4,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855
