R:A::C:P,0,1,2 6,3 5,4
0,0.40476190476190477,0.17857142857142858,0.07142857142857142,0.09523809523809523,0.3684210526315789
1,0.42857142857142855,0.6428571428571429,0.39285714285714285,0.40476190476190477,0.3157894736842105
2 6,0.11904761904761904,0.14285714285714285,0.35714285714285715,0.38095238095238093,0.05263157894736842
3 5,0.023809523809523808,0.03571428571428571,0.14285714285714285,0.07142857142857142,0.10526315789473684
4,0.023809523809523808,0.0,0.03571428571428571,0.047619047619047616,0.15789473684210525
