R:A::C:P,0 1 2 5,3 6,4
0 1 2 5,0.5398936170212766,0.2154255319148936,0.10638297872340426
3 6,0.05585106382978723,0.018617021276595744,0.026595744680851064
4,0.010638297872340425,0.007978723404255319,0.018617021276595744
