R:A::C:P,0,1,2,3,4 6,5
0,21,5,4,3,8,1
1,33,14,22,13,25,7
2,7,8,10,8,16,5
3,0,1,3,4,2,2
4 6,2,1,2,5,6,1
5,2,0,3,2,1,0
