R:A::C:P,0 4,1 5,2,3,6
0 4,0.6037735849056604,0.11320754716981132,0.11320754716981132,0.09433962264150944,0.07547169811320754
1 5,0.39344262295081966,0.1721311475409836,0.20491803278688525,0.12295081967213115,0.10655737704918032
2,0.24074074074074073,0.24074074074074073,0.18518518518518517,0.14814814814814814,0.18518518518518517
3,0.08333333333333333,0.25,0.25,0.3333333333333333,0.08333333333333333
6,0.16666666666666666,0.3333333333333333,0.0,0.5,0.0
