R:A::C:P,0 3 6,1,2 4 5
0 3 6,0.27848101265822783,0.22093023255813954,0.2660098522167488
1,0.4092827004219409,0.5,0.4236453201970443
2 4 5,0.31223628691983124,0.27906976744186046,0.3103448275862069
