R:A::C:P,0 3 6,1,2 4 5
0 3 6,0.4748201438848921,0.1366906474820144,0.38848920863309355
1,0.42920353982300885,0.1902654867256637,0.3805309734513274
2 4 5,0.45962732919254656,0.14906832298136646,0.391304347826087
