R:A::C:P,0 4 5,1,2,3 6
0 4 5,0.4305555555555556,0.17857142857142858,0.16,0.17647058823529413
1,0.4027777777777778,0.6428571428571429,0.44,0.35294117647058826
2,0.125,0.14285714285714285,0.32,0.38235294117647056
3 6,0.041666666666666664,0.03571428571428571,0.08,0.08823529411764706
