R:A::C:P,0,1 3,2 6,4,5
0,0.4117647058823529,0.2647058823529412,0.17647058823529413,0.07352941176470588,0.07352941176470588
1 3,0.2692307692307692,0.2692307692307692,0.25,0.11153846153846154,0.1
2 6,0.1554054054054054,0.32432432432432434,0.3108108108108108,0.12162162162162163,0.08783783783783784
4,0.125,0.125,0.4583333333333333,0.0,0.2916666666666667
5,0.23076923076923078,0.34615384615384615,0.19230769230769232,0.23076923076923078,0.0
