R:A::C:P,0,1 3,2 6,4,5
0,0.2153846153846154,0.12162162162162163,0.08633093525179857,0.08620689655172414,0.09803921568627451
1 3,0.5384615384615384,0.47297297297297297,0.4676258992805755,0.5,0.5098039215686274
2 6,0.17692307692307693,0.32432432432432434,0.33093525179856115,0.3103448275862069,0.2549019607843137
4,0.023076923076923078,0.02027027027027027,0.07913669064748201,0.0,0.13725490196078433
5,0.046153846153846156,0.060810810810810814,0.03597122302158273,0.10344827586206896,0.0
