R:A::C:P,0 3 6,1,2 4,5
0 3 6,0.43492063492063493,0.28205128205128205,0.3854748603351955,0.5235294117647059
1,0.2634920634920635,0.43162393162393164,0.24860335195530725,0.14705882352941177
2 4,0.22698412698412698,0.23504273504273504,0.2988826815642458,0.2529411764705882
5,0.0746031746031746,0.05128205128205128,0.0670391061452514,0.07647058823529412
