R:A::C:P,0 2 6,1 4,3 5
0 2 6,0.18053777208706787,0.15620998719590268,0.117797695262484
1 4,0.19078104993597952,0.1293213828425096,0.088348271446863
3 5,0.052496798975672214,0.03841229193341869,0.046094750320102434
