R:A::C:P,0 1 2,3,4 6,5
0 1 2,0.5830618892508144,0.09120521172638436,0.2768729641693811,0.048859934853420196
3,0.36363636363636365,0.13636363636363635,0.3181818181818182,0.18181818181818182
4 6,0.3333333333333333,0.06666666666666667,0.5,0.1
5,0.35294117647058826,0.23529411764705882,0.23529411764705882,0.17647058823529413
