R:A::C:P,0 4 5 6,1 3,2
0 4 5 6,0.6258064516129033,0.23870967741935484,0.13548387096774195
1 3,0.5423076923076923,0.2692307692307692,0.18846153846153846
2,0.4144144144144144,0.36936936936936937,0.21621621621621623
