R:A::C:P,0,1,2 3 5,4,6
0,0.43243243243243246,0.25675675675675674,0.20270270270270271,0.08108108108108109,0.02702702702702703
1,0.24146981627296588,0.2650918635170604,0.2572178477690289,0.13123359580052493,0.10498687664041995
2 3 5,0.1543340380549683,0.1543340380549683,0.427061310782241,0.1331923890063425,0.13107822410147993
4,0.1095890410958904,0.0684931506849315,0.5205479452054794,0.2191780821917808,0.0821917808219178
6,0.12531969309462915,0.09207161125319693,0.41687979539641945,0.14066496163682865,0.22506393861892582
