R:A::C:P,0 1 5,2,3,4,6
0 1 5,0.2906530089628681,0.058898847631242,0.05505761843790013,0.056338028169014086,0.06402048655569782
2,0.10243277848911651,0.03841229193341869,0.030729833546734954,0.03201024327784891,0.016645326504481434
3,0.02560819462227913,0.011523687580025609,0.011523687580025609,0.0076824583866837385,0.0076824583866837385
4,0.020486555697823303,0.011523687580025609,0.005121638924455826,0.008962868117797696,0.0038412291933418692
6,0.05377720870678617,0.015364916773367477,0.019206145966709345,0.030729833546734954,0.02176696542893726
