R:A::C:P,0,1 3 6,2 4 5
0,0.3150684931506849,0.3150684931506849,0.3698630136986301
1 3 6,0.17272727272727273,0.4727272727272727,0.35454545454545455
2 4 5,0.13805970149253732,0.373134328358209,0.48880597014925375
