R:A::C:P,0,1 3 6,2 4 5
0,0.029449423815621,0.029449423815621,0.034571062740076826
1 3 6,0.0973111395646607,0.26632522407170295,0.1997439180537772
2 4 5,0.04737516005121639,0.12804097311139565,0.1677336747759283
