R:A::C:P,0,1 3 6,2 4 5
0,0.16911764705882354,0.06948640483383686,0.08598726114649681
1 3 6,0.5588235294117647,0.6283987915407855,0.4968152866242038
2 4 5,0.27205882352941174,0.3021148036253776,0.4171974522292994
