R:A::C:P,0 2 4,1,3 5,6
0 2 4,0.32516339869281047,0.3162393162393162,0.2959770114942529,0.23232323232323232
1,0.2957516339869281,0.43162393162393164,0.16954022988505746,0.20202020202020202
3 5,0.1437908496732026,0.09829059829059829,0.1810344827586207,0.12121212121212122
6,0.23529411764705882,0.15384615384615385,0.35344827586206895,0.4444444444444444
