R:A::C:P,0,1 4,2 3 6,5
0,0.5,0.23809523809523808,0.23809523809523808,0.023809523809523808
1 4,0.272,0.256,0.416,0.056
2 3 6,0.1111111111111111,0.2361111111111111,0.5416666666666666,0.1111111111111111
5,0.25,0.0,0.75,0.0
