R:A::C:P,0,1 4,2 3 6,5
0,0.08502024291497975,0.04048582995951417,0.04048582995951417,0.004048582995951417
1 4,0.13765182186234817,0.12955465587044535,0.21052631578947367,0.02834008097165992
2 3 6,0.032388663967611336,0.06882591093117409,0.15789473684210525,0.032388663967611336
5,0.008097165991902834,0.0,0.024291497975708502,0.0
