R:A::C:P,0 2 6,1 3,4 5
0 2 6,0.18053777208706787,0.13444302176696543,0.13956466069142126
1 3,0.19078104993597952,0.15108834827144688,0.08066581306017925
4 5,0.052496798975672214,0.024327784891165175,0.046094750320102434
