R:A::C:P,0 3,1,2 4,5 6
0 3,0.46875,0.21875,0.21875,0.09375
1,0.3389830508474576,0.3728813559322034,0.22033898305084745,0.06779661016949153
2 4,0.3225806451612903,0.12903225806451613,0.41935483870967744,0.12903225806451613
5 6,0.75,0.0,0.25,0.0
