R:A::C:P,0 3 4 6,1 5,2
0 3 4 6,0.2823275862068966,0.12140804597701149,0.05603448275862069
1 5,0.19899425287356323,0.10847701149425287,0.035201149425287355
2,0.10775862068965517,0.0603448275862069,0.029454022988505746
