R:A::C:P,0 3 4 6,1 5,2
0 3 4 6,0.4792682926829268,0.4183168316831683,0.4642857142857143
1 5,0.3378048780487805,0.37376237623762376,0.2916666666666667
2,0.18292682926829268,0.2079207920792079,0.24404761904761904
