R:A::C:P,0 3 4 6,1 5,2
0 3 4 6,0.6140625,0.2640625,0.121875
1 5,0.5807127882599581,0.3165618448637317,0.10272536687631027
2,0.5454545454545454,0.3054545454545455,0.14909090909090908
