R:C::C:G,0,1,2,3,4,5,6
0,16,5,14,10,23
1,43,34,42,30,77
2,26,15,21,20,29
3,6,7,7,8,6
4,6,4,2,9,3
5,7,6,1,10,2
6,5,6,7,13,6
