R:A::C:P,0 1 5,2 6,3,4
0 1 5,0.22701149425287356,0.07830459770114942,0.040229885057471264,0.05028735632183908
2 6,0.19827586206896552,0.14870689655172414,0.06752873563218391,0.0639367816091954
3,0.031609195402298854,0.020114942528735632,0.010775862068965518,0.010775862068965518
4,0.015804597701149427,0.015804597701149427,0.009339080459770116,0.011494252873563218
