R:A::C:P,0 6,1 3 5,2,4
0 6,0.12284482758620689,0.1336206896551724,0.033764367816091954,0.04382183908045977
1 3 5,0.13649425287356323,0.17672413793103448,0.04597701149425287,0.05675287356321839
2,0.05531609195402299,0.08836206896551724,0.029454022988505746,0.02442528735632184
4,0.010057471264367816,0.01939655172413793,0.011494252873563218,0.011494252873563218
