R:A::C:P,0 4,1 2 5,3 6
0 4,0.04454022988505747,0.04382183908045977,0.017241379310344827
1 2 5,0.17672413793103448,0.23347701149425287,0.1300287356321839
3 6,0.09770114942528736,0.1336206896551724,0.12284482758620689
