R:A::C:P,0,1,2 4,3 5,6
0,0.3939393939393939,0.21212121212121213,0.14705882352941177,0.08333333333333333,0.0
1,0.42424242424242425,0.6666666666666666,0.38235294117647056,0.4166666666666667,0.0
2 4,0.15151515151515152,0.12121212121212122,0.38235294117647056,0.3333333333333333,0.5
3 5,0.030303030303030304,0.0,0.08823529411764706,0.125,0.5
6,0.0,0.0,0.0,0.041666666666666664,0.0
