R:A::C:P,0 1 6,2 5,3 4
0 1 6,0.6115702479338843,0.1652892561983471,0.2231404958677686
2 5,0.5102040816326531,0.24489795918367346,0.24489795918367346
3 4,0.2222222222222222,0.3333333333333333,0.4444444444444444
