R:A::C:P,0,1 3,2 4 6,5
0,0.3230769230769231,0.125,0.11764705882352941,0.0625
1 3,0.5076923076923077,0.5,0.5098039215686274,0.5625
2 4 6,0.13846153846153847,0.34375,0.3333333333333333,0.375
5,0.03076923076923077,0.03125,0.0392156862745098,0.0
