R:A::C:P,0,1 2 4 5,3 6
0,0.08502024291497975,0.06072874493927125,0.024291497975708502
1 2 4 5,0.17408906882591094,0.38461538461538464,0.19838056680161945
3 6,0.004048582995951417,0.03643724696356275,0.032388663967611336
