R:C::C:G,0,1,2,3,4,5,6,p
0,14,5,23,10,16
1,42,38,77,27,42
2,21,22,26,17,25
3,7,8,6,7,6
4,2,4,3,9,6
5,1,7,3,9,6
6,7,6,6,13,5
p,7,1,5,2,7
