R:A::C:P,0 4 5,1,2 3,6
0 4 5,0.11406844106463879,0.030418250950570342,0.058935361216730035,0.02091254752851711
1,0.21482889733840305,0.0817490494296578,0.11216730038022814,0.02091254752851711
2 3,0.09125475285171103,0.043726235741444866,0.11216730038022814,0.028517110266159697
6,0.034220532319391636,0.0076045627376425855,0.013307984790874524,0.015209125475285171
