R:A::C:P,0 3 5,1,2,4,6
0 3 5,0.2976190476190476,0.21428571428571427,0.2,0.47368421052631576,0.3333333333333333
1,0.4166666666666667,0.6428571428571429,0.44,0.3157894736842105,0.0
2,0.2261904761904762,0.14285714285714285,0.32,0.05263157894736842,0.6666666666666666
4,0.03571428571428571,0.0,0.04,0.15789473684210525,0.0
6,0.023809523809523808,0.0,0.0,0.0,0.0
