R:A::C:P,0 5,1 3,2 4,6
0 5,0.12698412698412698,0.06349206349206349,0.047619047619047616,0.0
1 3,0.14285714285714285,0.23809523809523808,0.11904761904761904,0.007936507936507936
2 4,0.06349206349206349,0.07142857142857142,0.10317460317460317,0.007936507936507936
6,0.0,0.007936507936507936,0.0,0.0
