R:A::C:P,0 4,1 5,2 6,3
0 4,0.45901639344262296,0.1794871794871795,0.10714285714285714,0.12903225806451613
1 5,0.4098360655737705,0.5897435897435898,0.4642857142857143,0.41935483870967744
2 6,0.09836065573770492,0.20512820512820512,0.35714285714285715,0.3870967741935484
3,0.03278688524590164,0.02564102564102564,0.07142857142857142,0.06451612903225806
