R:A::C:P,0 5,1 3 4,2,6
0 5,0.10638297872340426,0.061170212765957445,0.015957446808510637,0.02127659574468085
1 3 4,0.15425531914893617,0.22872340425531915,0.07712765957446809,0.07712765957446809
2,0.0425531914893617,0.09574468085106383,0.034574468085106384,0.0425531914893617
6,0.010638297872340425,0.02127659574468085,0.007978723404255319,0.0026595744680851063
