R:A::C:P,0,1 6,2 4 5,3
0,0.4857142857142857,0.14285714285714285,0.3142857142857143,0.05714285714285714
1 6,0.2638888888888889,0.25,0.3055555555555556,0.18055555555555555
2 4 5,0.13333333333333333,0.15555555555555556,0.4,0.3111111111111111
3,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857
