R:A::C:P,comedy,history,tragedy
comedy,0.7560975609756098,0.024390243902439025,0.21951219512195122
history,0.17647058823529413,0.7058823529411765,0.11764705882352941
tragedy,0.3103448275862069,0.10344827586206896,0.5862068965517241
