                               Overall Accuracy:                                

                      Grouping  Overall    Average    F1 Score     MCC    
                   02-14-3-5-6   37.74%     21.71%     19.93%     3.12%   


                   Average Matthews Correlation Coefficient:                    

                      Grouping  Overall    Average    F1 Score     MCC    
                   0-1-23-4-56   38.99%     37.98%     32.28%     19.45%  
                   0-1-235-4-6   42.14%     36.32%     31.15%     18.57%  
                   0-1-256-3-4   35.22%     37.14%     31.00%     18.36%  
                   0-1-236-4-5   40.25%     35.52%     30.99%     18.22%  
                   0-1-25-36-4   33.96%     36.94%     30.61%     17.73%  
                   06-1-23-4-5   38.99%     34.66%     30.23%     17.12%  
                   0-15-23-4-6   41.51%     35.72%     31.07%     17.11%  
                   05-1-23-4-6   40.25%     35.19%     30.14%     17.04%  
                   06-1-25-3-4   33.96%     36.00%     29.88%     16.92%  
                   0-1-2-34-56   33.33%     35.75%     29.23%     16.84%  
                   0-1-2-356-4   32.08%     35.83%     29.67%     16.79%  
                   0-1-25-34-6   35.85%     34.56%     28.83%     16.29%  
                   0-16-23-4-5   38.36%     34.51%     29.92%     16.23%  
                   0-1-26-35-4   32.08%     34.44%     29.31%     16.20%  
                   0-1-23-46-5   38.36%     32.74%     29.53%     16.16%  
                   0-15-26-3-4   34.59%     35.77%     29.94%     16.14%  
                   05-1-26-3-4   33.33%     35.24%     29.01%     16.08%  
                   0-16-25-3-4   33.33%     35.84%     29.57%     16.04%  
                   0-1-25-3-46   33.33%     34.08%     29.18%     15.96%  
                   0-15-2-36-4   33.96%     35.87%     29.80%     15.94%  
                   05-1-2-36-4   32.70%     35.34%     28.87%     15.87%  
                   056-1-2-3-4   33.33%     34.87%     28.56%     15.63%  
                   0-1-26-34-5   33.96%     33.27%     28.05%     15.52%  
                   06-1-2-35-4   31.45%     33.60%     28.43%     15.18%  
                   06-15-2-3-4   33.96%     34.94%     29.07%     15.13%  
                   0-1-23-45-6   38.36%     31.53%     28.59%     15.12%  
                   0-13-2-4-56   38.99%     34.90%     30.58%     15.07%  
                   04-1-2-3-56   35.85%     32.23%     27.75%     15.07%  
                   0-12-3-4-56   40.25%     35.22%     28.00%     15.06%  
                   0-156-2-3-4   33.96%     35.02%     29.11%     14.89%  
                   04-1-23-5-6   43.40%     29.70%     27.71%     14.71%  
                   01-2-3-4-56   45.28%     33.37%     27.40%     14.71%  
                   0-1-2-346-5   33.33%     32.06%     27.40%     14.61%  
                   0-13-25-4-6   41.51%     33.70%     30.18%     14.52%  
                   04-1-25-3-6   38.36%     31.03%     27.35%     14.52%  
                   06-1-2-34-5   33.33%     32.44%     27.18%     14.51%  
                   0-15-2-34-6   35.85%     33.49%     28.02%     14.50%  
                   05-1-2-34-6   34.59%     32.96%     27.09%     14.43%  
                   01-23-4-5-6   52.83%     30.84%     27.36%     14.35%  
                   0-16-2-35-4   30.82%     33.45%     28.12%     14.30%  
                   0-125-3-4-6   45.91%     33.44%     27.41%     14.24%  
                   0-1-2-35-46   30.82%     31.68%     27.74%     14.22%  
                   05-16-2-3-4   32.08%     34.25%     27.83%     14.18%  
                   0-15-2-3-46   33.33%     33.02%     28.37%     14.17%  
                   01-25-3-4-6   47.80%     32.18%     27.00%     14.16%  
                   0-1-26-3-45   31.45%     31.58%     27.46%     14.16%  
                   05-1-2-3-46   32.08%     32.49%     27.44%     14.10%  
                   0-1-2-36-45   30.82%     31.68%     27.32%     13.95%  
                   0-123-4-5-6   55.97%     30.72%     27.60%     13.93%  
                   0-1-2-3-456   30.82%     31.43%     27.19%     13.81%  
                   0-13-26-4-5   39.62%     32.41%     29.40%     13.75%  
                   04-1-26-3-5   36.48%     29.75%     26.58%     13.74%  
                   0-16-2-34-5   32.70%     32.28%     26.87%     13.62%  
                   0-1-2-345-6   33.33%     30.67%     26.67%     13.56%  
                   04-1-2-36-5   35.85%     29.85%     26.44%     13.54%  
                   0-12-36-4-5   40.25%     32.84%     26.68%     13.53%  
                   01-26-3-4-5   45.91%     30.89%     26.23%     13.38%  
                   01-2-36-4-5   45.28%     30.99%     26.09%     13.18%  
                   06-1-2-3-45   30.82%     30.75%     26.58%     13.14%  
                   0-1-234-5-6   42.14%     28.19%     26.58%     13.06%  
                   0-135-2-4-6   42.14%     32.62%     29.20%     13.05%  
                   04-1-2-35-6   35.85%     28.64%     25.91%     12.78%  
                   0-12-35-4-6   40.25%     31.62%     26.16%     12.78%  
                   06-13-2-4-5   38.99%     31.58%     28.53%     12.73%  
                   06-12-3-4-5   40.25%     31.90%     25.95%     12.72%  
                   04-15-2-3-6   38.36%     29.97%     26.54%     12.72%  
                   0-126-3-4-5   40.88%     32.11%     26.17%     12.70%  
                   015-2-3-4-6   49.69%     31.10%     26.04%     12.67%  
                   05-13-2-4-6   40.25%     32.11%     28.44%     12.66%  
                   05-12-3-4-6   41.51%     32.43%     25.86%     12.65%  
                   046-1-2-3-5   35.85%     28.74%     25.62%     12.59%  
                   0-136-2-4-5   38.99%     31.60%     28.52%     12.44%  
                   01-2-35-4-6   45.28%     29.78%     25.56%     12.42%  
                   045-1-2-3-6   37.11%     29.04%     25.38%     12.35%  
                   0-1-24-3-56   32.08%     30.25%     26.40%     12.26%  
                   0-16-2-3-45   30.19%     30.59%     26.28%     12.26%  
                   03-1-2-4-56   32.08%     31.75%     26.69%     12.18%  
                   0-12-34-5-6   42.14%     30.46%     24.90%     12.10%  
                   0-14-2-3-56   34.59%     30.48%     27.07%     12.00%  
                   04-16-2-3-5   35.22%     28.75%     25.39%     11.85%  
                   0-13-2-46-5   38.36%     29.66%     27.83%     11.77%  
                   0-12-3-46-5   39.62%     29.98%     25.25%     11.77%  
                   016-2-3-4-5   45.28%     30.02%     25.26%     11.75%  
                   01-2-34-5-6   47.17%     28.61%     24.31%     11.74%  
                   0-14-23-5-6   42.14%     27.95%     27.03%     11.64%  
                   03-1-25-4-6   34.59%     30.56%     26.29%     11.63%  
                   0-14-25-3-6   37.11%     29.28%     26.67%     11.45%  
                   01-2-3-46-5   44.65%     28.13%     24.66%     11.41%  
                   0-1-245-3-6   34.59%     28.57%     25.48%     11.21%  
                   02-1-3-4-56   34.59%     31.75%     25.19%     10.93%  
                   03-1-26-4-5   32.70%     29.27%     25.52%     10.86%  
                   0-13-2-45-6   38.36%     28.45%     26.89%     10.74%  
                   0-12-3-45-6   39.62%     28.77%     24.31%     10.73%  
                   0-1-24-36-5   32.08%     27.87%     25.09%     10.73%  
                   0-14-26-3-5   35.22%     28.00%     25.90%     10.67%  
                   0-1-246-3-5   32.70%     27.55%     24.95%     10.64%  
                   0-14-2-36-5   34.59%     28.10%     25.76%     10.47%  
                   01-2-3-45-6   44.65%     26.92%     23.71%     10.38%  
                   036-1-2-4-5   32.70%     28.87%     25.05%     10.33%  
                   04-13-2-5-6   43.40%     26.61%     26.00%     10.33%  
                   04-12-3-5-6   44.65%     26.93%     23.42%     10.32%  
                   035-1-2-4-6   33.96%     29.29%     25.08%     10.18%  
                   025-1-3-4-6   38.99%     30.11%     24.40%     10.14%  
                   0-1-24-35-6   32.08%     26.65%     24.56%     9.97%   
                   06-1-24-3-5   32.08%     26.93%     24.35%     9.92%   
                   0-15-24-3-6   34.59%     27.99%     25.20%     9.92%   
                   05-1-24-3-6   33.33%     27.46%     24.27%     9.85%   
                   03-15-2-4-6   34.59%     29.49%     25.49%     9.84%   
                   0-14-2-35-6   34.59%     26.89%     25.23%     9.71%   
                   06-14-2-3-5   34.59%     27.16%     25.02%     9.66%   
                   05-14-2-3-6   35.85%     27.69%     24.93%     9.59%   
                   0-145-2-3-6   37.11%     28.04%     25.57%     9.53%   
                   02-1-36-4-5   34.59%     29.37%     23.87%     9.40%   
                   026-1-3-4-5   35.85%     29.01%     23.71%     9.37%   
                   034-1-2-5-6   38.99%     24.54%     22.98%     9.04%   
                   0-16-24-3-5   31.45%     26.77%     24.04%     9.04%   
                   03-16-2-4-5   31.45%     28.28%     24.33%     8.96%   
                   03-1-2-46-5   31.45%     26.52%     23.95%     8.88%   
                   014-2-3-5-6   53.46%     23.81%     22.45%     8.87%   
                   0-146-2-3-5   33.96%     26.97%     24.73%     8.85%   
                   0-134-2-5-6   44.65%     25.37%     25.61%     8.80%   
                   02-1-35-4-6   34.59%     28.15%     23.34%     8.65%   
                   02-15-3-4-6   37.11%     29.49%     23.98%     8.59%   
                   02-1-34-5-6   36.48%     26.99%     22.09%     7.97%   
                   03-1-2-45-6   31.45%     25.30%     23.00%     7.85%   
                   02-16-3-4-5   33.96%     28.27%     22.83%     7.71%   
                   02-1-3-46-5   33.96%     26.51%     22.44%     7.64%   
                   0-13-24-5-6   39.62%     24.63%     24.65%     7.52%   
                   03-12-4-5-6   40.88%     26.46%     22.37%     7.44%   
                   013-2-4-5-6   54.09%     26.67%     24.12%     7.35%   
                   023-1-4-5-6   43.40%     26.35%     23.00%     7.27%   
                   01-24-3-5-6   45.91%     23.10%     21.48%     7.16%   
                   012-3-4-5-6   57.86%     26.80%     21.59%     6.94%   
                   02-1-3-45-6   33.96%     25.30%     21.50%     6.60%   
                   02-13-4-5-6   42.14%     26.13%     23.44%     6.20%   
                   0-124-3-5-6   44.65%     24.80%     22.30%     6.09%   
                   024-1-3-5-6   40.25%     22.44%     20.32%     5.03%   
                   03-1-24-5-6   32.70%     21.48%     20.77%     4.63%   
                   03-14-2-5-6   35.22%     21.72%     21.44%     4.37%   
                   02-14-3-5-6   37.74%     21.71%     19.93%     3.12%   
