R:A::C:P,0,1 6,2 3,4 5
0,0.43243243243243246,0.28378378378378377,0.13513513513513514,0.14864864864864866
1 6,0.18264248704663213,0.3432642487046632,0.21761658031088082,0.25647668393782386
2 3,0.14854111405835543,0.29708222811671087,0.2917771883289125,0.2625994694960212
4 5,0.14792899408284024,0.20118343195266272,0.3431952662721893,0.3076923076923077
