R:A::C:P,0,1 6,2 3,4 5
0,0.022988505747126436,0.015086206896551725,0.007183908045977011,0.007902298850574713
1 6,0.10129310344827586,0.1903735632183908,0.1206896551724138,0.14224137931034483
2 3,0.040229885057471264,0.08045977011494253,0.07902298850574713,0.07112068965517242
4 5,0.017959770114942528,0.02442528735632184,0.041666666666666664,0.03735632183908046
