name,overall,average,f1,mcc
Emphasis-Min-2500-Percentages,0.7195121951219512,0.7226751207729469,0.7321380374011953,0.5896046899296158
Emphasis-Min-2500-Counts,0.7073170731707317,0.7122584541062803,0.7161796536796537,0.5664534215133127
Min-2500-Percentages,0.6951219512195121,0.7018417874396136,0.7029994340690435,0.548216448493953
Emphasis-Min-1000-Counts,0.6984732824427481,0.7019642516599921,0.6964879564879564,0.5423126137007885
Min-2500-Counts,0.6829268292682927,0.6894961084272678,0.693858225108225,0.5312778441430348
Min-1000-Counts,0.6908396946564885,0.69201730205787,0.6868908382066277,0.5287619632953361
Emphasis-Vowels-Only-Min-2500-Percentages,0.6829268292682927,0.6935721953837897,0.6888191955396256,0.5283742388978462
Emphasis-Vowels-Only-Min-2500-Counts,0.6829268292682927,0.6935721953837897,0.6888191955396256,0.5283742388978462
No-Others-Counts,0.6931818181818182,0.6873266379722621,0.6918458189644631,0.5261396708948841
No-Others-Percentages,0.6818181818181818,0.6961900207237366,0.6771580722800236,0.514417752568352
Emphasis-Min-1000-Percentages,0.6793893129770993,0.6826251278583936,0.6745407659314945,0.5125781853172137
Emphasis-No-Others-Counts,0.6818181818181818,0.6762155268611508,0.6805463839362145,0.509139167216767
Min-1000-Percentages,0.6679389312977099,0.6705760995821848,0.6619063496765207,0.4952131067318275
Emphasis-Min-500-Counts,0.6717557251908397,0.6664267403263258,0.6630685111054159,0.49421558674188243
Vowels-Only-Min-2500-Percentages,0.6585365853658537,0.6645866881374127,0.6610414177618479,0.48906223000977184
Emphasis-Min-500-Percentages,0.6666666666666666,0.6629414774527679,0.6587838359027601,0.4881709843190402
Min-500-Counts,0.6641221374045801,0.6591851205410711,0.6555942587692859,0.48260833970414335
Emphasis-Vowels-Only-No-Others-Counts,0.6590909090909091,0.6654710664753706,0.6476608187134502,0.47512638428154613
Vowels-Only-Min-2500-Counts,0.6463414634146342,0.6522410091250671,0.6503058276107921,0.47088498754375047
Emphasis-Vowels-Only-Min-1000-Counts,0.648854961832061,0.652922972902689,0.6437197713137718,0.4693360575317102
Emphasis-Min-250-Counts,0.6486486486486487,0.6448529572192903,0.6450141999479213,0.46776543900413087
Emphasis-Vowels-Only-No-Others-Percentages,0.6477272727272727,0.6658377172007014,0.6370059787250563,0.465162693841729
Min-500-Percentages,0.648854961832061,0.6473657451417351,0.6421975682088132,0.4637556910177622
Emphasis-No-Others-Percentages,0.6363636363636364,0.6547266060895903,0.6227612618123445,0.44895346145517734
Emphasis-Vowels-Only-Min-500-Counts,0.6412213740458015,0.6288920662625255,0.6241231052615417,0.44444874403074747
Min-250-Percentages,0.6270270270270271,0.6234816461507919,0.6234483412988454,0.43526276104357864
Min-250-Counts,0.6270270270270271,0.6207514038417871,0.620835226132678,0.43320397552317624
Emphasis-Vowels-Only-Min-1000-Percentages,0.6221374045801527,0.6264367816091955,0.6142399476188806,0.42975302462466525
Emphasis-Min-250-Percentages,0.6234234234234234,0.6190339586008423,0.6182531669534489,0.4288944324428636
Vowels-Only-Min-1000-Percentages,0.6259541984732825,0.6169969313985542,0.6091808338504373,0.4249053954388387
Emphasis-Vowels-Only-Min-500-Percentages,0.6259541984732825,0.6171360002493416,0.6105615342081442,0.42371498924873335
Vowels-Only-No-Others-Counts,0.6363636363636364,0.6147776183644189,0.6076512969966115,0.42202351304409413
Vowels-Only-Min-1000-Counts,0.6221374045801527,0.6128664551585444,0.6081027424088771,0.41797080797388414
Vowels-Only-No-Others-Percentages,0.6136363636363636,0.6240076518412243,0.5959757301476379,0.40751336534694255
Vowels-Only-Min-500-Counts,0.6157760814249363,0.5953627660292873,0.5932779308939488,0.39832305151909697
Emphasis-Min-100-Counts,0.5973397823458283,0.5981922902466982,0.596348121629822,0.396127569749894
Emphasis-Min-100-Percentages,0.5937122128174124,0.5947440901382338,0.5918284203806395,0.3912642152389854
Vowels-Only-Min-500-Percentages,0.6030534351145038,0.5904135953497794,0.5846270456748476,0.38670471162986503
Min-100-Percentages,0.5888754534461911,0.5901157627471766,0.5872960328433076,0.3840180731275613
Min-100-Counts,0.5864570737605804,0.5874589567506349,0.5855973859279833,0.3795851405182565
Emphasis-Vowels-Only-Min-250-Counts,0.5873873873873874,0.5760494503555699,0.5747332382084429,0.3689268025990144
Emphasis-Vowels-Only-Min-250-Percentages,0.581981981981982,0.5717623557875292,0.5697298997897929,0.36119605122364606
Vowels-Only-Min-250-Percentages,0.5675675675675675,0.5589587691929759,0.5580326268195267,0.34132504055937996
Emphasis-Vowels-Only-Min-100-Counts,0.5489721886336155,0.5487431527179087,0.546020972838937,0.3224635568955546
All-Counts,0.5444670739986422,0.541345815608266,0.5403872197858437,0.31257835077064383
Vowels-Only-Min-250-Counts,0.5513513513513514,0.5372877671622638,0.5345883925958858,0.31139023615593403
Emphasis-All-Counts,0.5417515274949084,0.5398537203503823,0.539237625039629,0.3097023288240086
All-Percentages,0.5295315682281059,0.5297002868818098,0.5277759511466451,0.2935950938068135
Emphasis-All-Percentages,0.528173794976239,0.5259307938643016,0.5265770829119899,0.2893780550044456
Emphasis-Vowels-Only-Min-100-Percentages,0.5199516324062878,0.5204964852959835,0.5166690409427378,0.2792359509597168
Vowels-Only-Min-100-Percentages,0.5187424425634825,0.5189505027614079,0.5166078074966053,0.2774914965572714
Vowels-Only-Min-100-Counts,0.5187424425634825,0.5184682477222949,0.5149517272973072,0.276756336993135
Emphasis-Vowels-Only-All-Counts,0.5084860828241684,0.5053954148121417,0.5054362856454547,0.25924218521422115
