R:A::C:P,0 3,1,2 5,4,6
0 3,0.1550925925925926,0.1282051282051282,0.12721893491124261,0.11052631578947368,0.07575757575757576
1,0.2916666666666667,0.43162393162393164,0.1893491124260355,0.2631578947368421,0.20202020202020202
2 5,0.2638888888888889,0.26495726495726496,0.28994082840236685,0.25263157894736843,0.2474747474747475
4,0.04861111111111111,0.021367521367521368,0.07396449704142012,0.08421052631578947,0.030303030303030304
6,0.24074074074074073,0.15384615384615385,0.31952662721893493,0.2894736842105263,0.4444444444444444
