R:A::C:P,0 3,1,2 5,4,6
0 3,0.3806818181818182,0.17045454545454544,0.24431818181818182,0.11931818181818182,0.08522727272727272
1,0.33070866141732286,0.2650918635170604,0.1679790026246719,0.13123359580052493,0.10498687664041995
2 5,0.30727762803234504,0.16711590296495957,0.2641509433962264,0.1293800539083558,0.1320754716981132
4,0.2876712328767123,0.0684931506849315,0.3424657534246575,0.2191780821917808,0.0821917808219178
6,0.2659846547314578,0.09207161125319693,0.27621483375959077,0.14066496163682865,0.22506393861892582
